Id,TSN,PSN,PAQ,PET,NPP,RE,CVE,X,Y
220,759.2639771,57.0920982,515.3969727,938.9530029,598,1020,32.43,433232,2850454
221,753.6660156,56.0691986,535.4130249,953.6900024,585,1342,41.99,483232,2850454
222,751.0460205,59.4863014,589.6939697,900.210022,597,1741,36.53,533232,2850454
223,768.4019775,57.2793999,537.0579834,884.973999,722,1759,56.1,583232,2850454
224,773.8610229,54.7778015,498.7189941,954.3900146,801,1187,60.39,633232,2850454
225,781.8959961,53.0777016,464.5209961,922.2999878,738,1364,49.38,683232,2850454
226,786.1300049,52.7098999,456.9339905,958.9249878,602,1289,57.11,733232,2850454
227,779.3640137,53.4791985,468.9750061,991.5650024,642,1224,54.99,783232,2850454
228,759.5430298,54.2005005,493.1409912,988.8709717,690,1618,85.57,833232,2850454
229,737.085022,54.7845001,515.2150269,891.4229736,748,1719,43.33,883232,2850454
230,734.8850098,54.6311989,524.5449829,935.2789917,700,1627,47.17,933232,2850454
231,752.4140015,53.6358986,474.3880005,1034.599976,709,1063,54.15,983232,2850454
232,752.9450073,52.6049004,455.8760071,1059.420044,761,901,60.36,1033232,2850454
233,729.4910278,54.5335999,496.3139954,1068.800049,947,1080,52.36,1083232,2850454
234,713.7730103,56.5385017,515.4299927,1072.910034,863,811,37.92,1133232,2850454
235,642.9559937,57.9188995,563.1569824,1054.26001,802,1024,33.22,1183232,2850454
236,619.5380249,58.0439987,550.802002,1070.359985,715,1374,42.49,1233232,2850454
237,608.6799927,57.9816017,547.3060303,1084.640015,566,1382,39.49,1283232,2850454
238,605.5599976,59.1677017,557.2479858,1067.5,713,1575,37.92,1333232,2850454
239,493.32901,60.1992989,377.5870056,936.4130249,710,2110,14.85,-516768,2900454
240,468.2789917,63.5275993,374.1069946,1060.459961,675,2316,23.18,-466768,2900454
241,458.2879944,70.7393036,388.802002,1062.219971,784,2162,20.19,-416768,2900454
242,463.8909912,81.4521027,408.3880005,1170.410034,720,1699,22.17,-366768,2900454
243,468.4869995,95.9501038,520.8179932,1172.069946,700,1846,21.55,-316768,2900454
244,474.4779968,93.8011017,536.6450195,1106.920044,673,2096,16.8,-266768,2900454
245,495.0979919,91.8127975,501.9169922,1032.449951,681,2960,30.97,-216768,2900454
246,512.5250244,88.9396973,502.0580139,1019.049988,685,2282,13.72,-166768,2900454
247,524.2290039,87.1448975,511.6029968,973.6519775,708,1132,8.89,-116768,2900454
248,550.3449707,84.1903,537.7020264,925.7089844,882,1263,9.75,-66768,2900454
249,584.1430054,80.2733002,558.6939697,898.6849976,796,1689,17.8,-16768,2900454
250,623.6630249,76.6793976,565.132019,884.9320068,775,1339,15.05,33232,2900454
251,648.8950195,74.2741013,554.7520142,893.3460083,783,965,11,83232,2900454
252,669.9180298,72.1060028,532.3720093,896.8389893,747,677,5.94,133232,2900454
253,687.4760132,69.9869995,512.3469849,885.4240112,708,666,11.05,183232,2900454
254,704.6619873,67.196701,505.3059998,867.2009888,717,1045,14.66,233232,2900454
255,740.776001,63.9944992,492.1820068,907.7910156,707,724,15.1,283232,2900454
256,753.5369873,61.0906982,482.4549866,870.1380005,674,1410,24.76,333232,2900454
257,768.3779907,56.9892998,469.256012,891.5679932,544,1143,19.19,383232,2900454
258,780.5969849,55.5964012,470.6119995,911.2930298,514,803,22.12,433232,2900454
259,784.151001,54.8204002,474.8590088,929.8280029,506,967,23.94,483232,2900454
260,782.4749756,53.7139015,488.8760071,915.3040161,600,1507,42.49,533232,2900454
261,770.6859741,53.6487999,514.5209961,914.492981,667,1582,49.78,583232,2900454
262,803.697998,51.7088013,432.5700073,961.059021,715,1788,73.09,633232,2900454
263,805.875,49.786499,419.0329895,983.0560303,648,890,65.51,683232,2900454
264,799.9240112,49.4178009,445.6690063,993.0529785,640,1091,87.03,733232,2900454
265,803.9680176,49.7877007,446.7770081,1000.229981,653,970,85.68,783232,2900454
266,803.4869995,50.1735001,446.6860046,1002.130005,655,671,39.9,833232,2900454
267,762.9819946,50.446701,500.8179932,969.2039795,662,1307,53.42,883232,2900454
268,741.257019,51.3419991,548.901001,920.9429932,644,1835,53.54,933232,2900454
269,779.742981,51.2829018,462.6530151,1032.699951,629,795,57.73,983232,2900454
270,780.4799805,51.9169998,449.6279907,1029.890015,640,983,53.61,1033232,2900454
271,768.460022,54.1934013,478.5289917,1034.819946,691,850,44.58,1083232,2900454
272,721.3029785,58.842701,539.7849731,1049.119995,943,885,40.2,1133232,2900454
273,687.9940186,59.513401,545.5540161,1048.599976,885,983,34.09,1183232,2900454
274,662.6539917,59.9542007,538.6530151,1054.089966,780,1148,27.36,1233232,2900454
275,644.947998,59.6192017,553.5040283,1070.670044,799,1333,51.55,1283232,2900454
276,647.4019775,60.2751999,549.8759766,1092.5,737,1139,45.78,1333232,2900454
277,647.8839722,60.5541,565.1740112,1072.349976,821,1337,58.81,1383232,2900454
278,516.4240112,61.6123009,370.1570129,915.151001,803,3284,17.4,-516768,2950454
279,497.5050049,66.3162003,375.678009,977.9060059,712,3985,19.81,-466768,2950454
280,482.696991,73.5589981,394.1409912,970.1900024,642,2246,14.44,-416768,2950454
281,476.2820129,82.2058029,440.8510132,1070.979981,643,2062,21.63,-366768,2950454
282,473.3280029,96.0494003,542.164978,1090.609985,673,2328,24.23,-316768,2950454
283,488.8599854,93.4998016,538.7189941,1044.839966,678,2699,20.67,-266768,2950454
284,515.1259766,91.3908997,511.5450134,982.5499878,626,2547,31.84,-216768,2950454
285,552.3939819,87.9661026,490.5539856,938.7390137,653,2238,20.21,-166768,2950454
286,570.5839844,86.0101013,490.7929993,880.5319824,756,1517,12.49,-116768,2950454
287,589.3049927,82.6706009,501.9750061,843.8250122,833,1272,9.65,-66768,2950454
288,626.348999,78.2109985,513.802002,855.4249878,783,1469,14.28,-16768,2950454
289,655.5980225,75.0409012,517.8839722,873.7369995,764,1078,13.02,33232,2950454
290,670.7420044,72.7306976,515.867981,894.507019,740,918,9.98,83232,2950454
291,692.2780151,70.7305984,501.1570129,893.4920044,709,785,8.96,133232,2950454
292,710.0599976,68.7043991,485.9500122,864.5469971,664,827,9.87,183232,2950454
293,730.1370239,66.3199997,476.3720093,868.9910278,654,871,12.75,233232,2950454
294,747.065979,63.3767014,474.9419861,881.2449951,608,827,15.4,283232,2950454
295,764.0490112,60.5894012,463.256012,893.776001,611,893,17.46,333232,2950454
296,782.6339722,56.7801018,447.3880005,893.1450195,555,993,19.83,383232,2950454
297,793.4829712,56.2496986,452.5870056,903.0650024,560,740,25.78,433232,2950454
298,801.6859741,55.4743004,455.57901,928.8460083,468,736,25.94,483232,2950454
299,796.3109741,53.4900017,482.802002,918.3920288,546,1294,35.51,533232,2950454
300,817.3959961,51.8266983,448.7019958,956.2890015,586,960,34.13,583232,2950454
301,807.4329834,49.8763008,440.8349915,957.8790283,620,1138,42.21,633232,2950454
302,827.5679932,48.1016006,403.8760071,976.3079834,582,826,50.06,683232,2950454
303,830.8439941,47.1964989,411.7189941,994.9899902,557,769,61.02,733232,2950454
304,830.5289917,47.0819016,423.6690063,1001.580017,644,365,36.53,783232,2950454
305,817.5960083,47.7639999,440.42099,1002.030029,645,736,71.55,833232,2950454
306,802.382019,48.1116982,459.6029968,975.0139771,653,1160,69.1,883232,2950454
307,779.901001,49.0960007,506.4379883,999.7479858,619,1313,61.5,933232,2950454
308,803.0250244,50.3983002,459.9259949,1025.76001,605,642,61.62,983232,2950454
309,806.6950073,51.8082008,458.4460144,1043.26001,561,932,87.79,1033232,2950454
310,775.7529907,58.2745018,537.0170288,1035.609985,671,1156,53.43,1083232,2950454
311,762.8880005,60.7895012,554.2730103,1020.460022,812,1233,51.48,1133232,2950454
312,718.4489746,60.3045006,580.0499878,1051.410034,780,1212,41.59,1183232,2950454
313,699.0040283,61.3386002,567.4630127,1034.369995,796,1575,43.28,1233232,2950454
314,687.4359741,62.1361008,561.7109985,1085.880005,736,1199,50.16,1283232,2950454
315,686.460022,62.8457985,563.2479858,1085.699951,788,1253,59.94,1333232,2950454
316,669.5709839,60.9263992,600.7930298,1006.450012,870,1478,47.02,1383232,2950454
317,563.9860229,66.8347015,356.4299927,703.5969849,769,3461,19.35,-516768,3000454
318,526.2299805,71.5554962,379.8179932,893.7719727,726,3415,23.29,-466768,3000454
319,514.3829956,78.4564972,404.3800049,933.90802,660,2023,11.75,-416768,3000454
320,493.3429871,85.1414032,443.4710083,956.2199707,724,2482,14.5,-366768,3000454
321,483.5920105,96.6921997,544.5949707,952.1309814,697,2701,24.89,-316768,3000454
322,500.3559875,93.3902969,532.0170288,939.052002,667,3160,31.05,-266768,3000454
323,538.0739746,90.4268036,511.7600098,900.6859741,676,3216,32.3,-216768,3000454
324,572.2709961,86.5775986,489.6690063,903.4089966,660,2689,27.48,-166768,3000454
325,630.7540283,81.1672974,469.7019958,849.0780029,649,1903,14.92,-116768,3000454
326,653.1129761,78.3050995,479.5620117,825.4140015,734,1430,12.33,-66768,3000454
327,680.8859863,74.8195038,486.9830017,832.5440063,751,1016,10.02,-16768,3000454
328,692.4639893,72.2680969,489.7520142,848.1019897,751,1242,9.09,33232,3000454
329,703.0209961,70.3864975,486.1239929,839.6619873,750,1234,13.39,83232,3000454
330,717.4860229,69.0698013,476.4790039,888.3150024,687,922,15.68,133232,3000454
331,731.7839966,67.8675003,471.4960022,902.9439697,667,982,10.99,183232,3000454
332,745.3010254,65.6563034,465.0499878,888.5609741,603,899,15.05,233232,3000454
333,756.5139771,63.0746994,463.1319885,883.6170044,634,945,19.06,283232,3000454
334,767.9210205,60.8241997,456.0499878,877.2160034,605,1265,19.58,333232,3000454
335,790.0300293,57.9516983,456.1650085,894.8779907,539,1025,24.48,383232,3000454
336,798.3779907,57.5746994,463.5119934,912.4370117,556,715,23.78,433232,3000454
337,810.6350098,56.9278984,463.2890015,921.53302,569,973,34.87,483232,3000454
338,812.0819702,54.8832016,472.2980042,893.6820068,549,1689,55.99,533232,3000454
339,807.5869751,51.6523018,496.678009,910.3510132,586,1457,49.56,583232,3000454
340,828.3880005,49.3362007,453.1239929,949.8099976,600,1209,46.51,633232,3000454
341,835.0319824,47.2841988,422.6119995,975.9819946,591,1217,49.39,683232,3000454
342,842.6959839,46.274601,417.6530151,989.0159912,528,616,45.75,733232,3000454
343,839.7310181,45.7344017,424.8349915,990.4769897,611,1012,95.1,783232,3000454
344,830.2990112,46.3686981,432.5539856,1002.880005,589,686,64.13,833232,3000454
345,812.1370239,46.7752991,459.8590088,988.5339966,610,1035,70.81,883232,3000454
346,809.7329712,48.1679993,470.9500122,957.8029785,616,1659,67.78,933232,3000454
347,819.3549805,50.1792984,461.5870056,1016.570007,603,716,77.4,983232,3000454
348,822.8959961,56.0914001,493.3880005,1036.52002,556,718,78.14,1033232,3000454
349,797.0869751,58.8325005,551.3720093,1039.920044,651,829,58.55,1083232,3000454
350,791.2719727,61.5427017,565.7020264,1030.969971,665,1213,53.11,1133232,3000454
351,768.132019,62.2855988,566.9920044,1038.969971,758,731,58.12,1183232,3000454
352,724.4959717,61.6889,595.2559814,1043.780029,776,1417,53.38,1233232,3000454
353,716.25,63.0587006,582.1409912,1062.930054,773,1222,52.14,1283232,3000454
354,718.0449829,64.1801987,576.7020264,1069.339966,808,1155,51.75,1333232,3000454
355,702.4260254,61.9846992,604.5120239,1058.890015,745,1552,56.9,1383232,3000454
356,466.178009,90.7301025,952.9920044,984.0679932,688,4584,41.2,-1216768,3050454
357,587.848999,72.4264984,348.2399902,591.7559814,694,2378,10.05,-516768,3050454
358,548.2969971,78.0280991,380.5039978,864.2180176,715,2948,22.6,-466768,3050454
359,535.1279907,84.0199966,412.3139954,826.6450195,698,2266,13.68,-416768,3050454
360,515.4849854,88.9247971,452.2149963,868.2340088,665,2584,17.19,-366768,3050454
361,496.9020081,93.1461029,497.8510132,882.8870239,648,2958,23.5,-316768,3050454
362,510.071991,93.0214005,523,982.4169922,644,2579,25.63,-266768,3050454
363,549.2659912,89.3226013,507.678009,807.0020142,649,2841,16.9,-216768,3050454
364,613.7559814,83.8917007,490.9419861,788.1610107,661,3333,35.44,-166768,3050454
365,675.3599854,78.7563019,476.0910034,852.7769775,687,2218,27.31,-116768,3050454
366,700.3129883,75.831398,508.5450134,859.6329956,685,1667,27.13,-66768,3050454
367,707.0640259,72.6120987,502.2229919,850.3099976,694,1667,25.07,-16768,3050454
368,711.9140015,70.052803,488.1900024,854.6829834,710,1382,18.75,33232,3050454
369,720.3460083,68.7321014,475.5039978,883.3759766,695,1218,25,83232,3050454
370,729.7130127,67.7696991,469.5950012,893.7340088,689,1149,22.22,133232,3050454
371,730.4730225,67.1592026,467.9339905,869.6279907,605,1179,16.49,183232,3050454
372,742.4840088,65.1753998,471.0329895,872.3980103,603,778,15.38,233232,3050454
373,757.6989746,62.9510002,474.7770081,878.4060059,586,867,17.22,283232,3050454
374,767.2360229,61.6077995,473.6029968,913.7490234,574,1061,26.49,333232,3050454
375,785.5310059,59.114399,490.4710083,858.6699829,540,1958,43.59,383232,3050454
376,795.4160156,58.6363983,499.2980042,923.901001,560,962,28.55,433232,3050454
377,814.9580078,58.4849014,494.3800049,934.2520142,500,1129,39.16,483232,3050454
378,817.7080078,56.7840996,496.8760071,946.2940063,560,1105,52.6,533232,3050454
379,822.3079834,53.3959999,490.9169922,909.6760254,615,1334,52.67,583232,3050454
380,829.4580078,49.6547012,472.0079956,956.7780151,534,1224,49.29,633232,3050454
381,836.7150269,47.0839996,463.3720093,969.9769897,503,795,54.84,683232,3050454
382,850.4039917,45.9804993,421.0830078,992.4639893,544,610,48.12,733232,3050454
383,851.8369751,45.8778,416.1900024,1006.570007,556,372,50.48,783232,3050454
384,844.401001,46.1896019,422.2810059,1010.890015,525,468,53.38,833232,3050454
385,835.8870239,47.0477982,439.4710083,1004.440002,593,755,68.14,883232,3050454
386,817.6719971,47.9452019,479.2229919,1014.869995,648,1552,85.88,933232,3050454
387,841.585022,53.4970016,478.8680115,1030.48999,606,951,75.37,983232,3050454
388,842.2130127,56.9374008,507.0329895,1044.01001,595,425,74.01,1033232,3050454
389,832.3330078,59.9014015,542.3060303,1044.910034,687,948,85.12,1083232,3050454
390,815.867981,61.6147995,562.3969727,1051.030029,548,1043,91.07,1133232,3050454
391,796.2630005,62.8137016,568.5040283,1056.390015,517,973,84.49,1183232,3050454
392,754.6519775,62.1192017,603.9500122,1026.219971,687,1236,44.19,1233232,3050454
393,727.6989746,61.7450981,620.4550171,968.5180054,710,1864,48.81,1283232,3050454
394,735.617981,64.6884003,584.5700073,1027.069946,830,1264,51.61,1333232,3050454
395,730.4619751,63.4546013,594.5540161,1042.729981,775,1001,43.51,1383232,3050454
396,706.9899902,57.7839012,659.9829712,945.6209717,683,1509,34.26,1433232,3050454
397,554.2189941,89.5914993,367.8099976,630.1950073,720,5000,26.47,-1216768,3100454
398,490.8139954,90.5516968,816.4879761,902.1779785,703,3990,38.13,-1166768,3100454
399,595.2030029,75.5008011,338.1239929,662.0750122,630,3118,18.14,-566768,3100454
400,597.4609985,79.7469025,351.8099976,489.3609924,567,2285,11.25,-516768,3100454
401,581.4920044,85.302597,383.4299927,604.8530273,558,3793,19.51,-466768,3100454
402,562.3239746,89.6651001,417.6860046,689.065979,627,2513,15.9,-416768,3100454
403,541.3909912,92.1044006,453.7359924,676.1950073,642,2947,17.56,-366768,3100454
404,512.085022,94.2798996,493.6029968,837.7839966,685,2948,23,-316768,3100454
405,530.2059937,91.7929001,529.4459839,883.7020264,697,2803,20.23,-266768,3100454
406,555.9780273,88.1830978,505.7600098,779.6779785,720,2469,15.71,-216768,3100454
407,657.8410034,82.4761963,510.7019958,763.5869751,692,3491,33.52,-166768,3100454
408,694.1459961,80.4459991,539.5449829,844.7990112,699,2896,35.83,-116768,3100454
409,699.5369873,78.2155991,574.5120239,867.6380005,665,1261,31.95,-66768,3100454
410,704.8410034,73.4356003,550,864.2969971,692,1466,39.63,-16768,3100454
411,711.6329956,68.9809036,516.8930054,877.5670166,641,1293,38.73,33232,3100454
412,723.7589722,67.2310028,487.2640076,857.7639771,613,1431,35.48,83232,3100454
413,729.6749878,66.6066971,475.197998,857.2750244,584,1270,25.29,133232,3100454
414,734.2670288,65.889801,475.4549866,835.7340088,564,1464,21.02,183232,3100454
415,741.0219727,63.8261986,486.8259888,846.6500244,532,1159,22.26,233232,3100454
416,752.7579956,62.3073006,492.1820068,853.2310181,501,956,17.12,283232,3100454
417,771.2160034,60.7658005,511.7690125,901.2999878,480,1319,29.93,333232,3100454
418,782.9249878,59.9336014,524.2150269,891.4039917,582,1239,19.51,383232,3100454
419,792.7520142,59.4348984,536.2730103,932.2529907,604,934,21.55,433232,3100454
420,807.0930176,59.5098991,540.1740112,921.9619751,569,794,35.39,483232,3100454
421,818.5390015,58.6618004,531,943.3640137,500,992,49.05,533232,3100454
422,820.7769775,54.5223007,518.6690063,937.3400269,408,1014,39.5,583232,3100454
423,833.6640015,50.2943001,487.5870056,937.7310181,463,1405,56.89,633232,3100454
424,846.1829834,47.3790016,455.7520142,947.7490234,528,1249,52.54,683232,3100454
425,854.8449707,46.6682014,436.2399902,988.9370117,519,704,64.49,733232,3100454
426,859.3800049,46.7361984,414.0169983,1000.549988,597,383,63.6,783232,3100454
427,859.9580078,47.2770004,423.2309875,1007,645,591,81.95,833232,3100454
428,844.2880249,48.4412994,444.4710083,996.4879761,675,1273,75.3,883232,3100454
429,833.9769897,49.6962013,463.8840027,993.6270142,711,1401,64.01,933232,3100454
430,852.4400024,54.7322006,494.4299927,1039.01001,699,834,71.37,983232,3100454
431,864.4890137,57.4650002,518.4379883,1063.979981,323,321,45.62,1033232,3100454
432,855.9199829,60.3469009,546.5040283,1064.430054,434,150,57.24,1083232,3100454
433,845.5059814,61.8933983,563.0170288,1074.160034,375,438,72.5,1133232,3100454
434,821.3109741,62.5959015,579.7520142,1084.859985,358,315,53.62,1183232,3100454
435,788.9240112,62.0497017,602.0830078,1091.619995,517,1417,114.31,1233232,3100454
436,759.7589722,60.7434998,619.0410156,1092.109985,549,1851,94.37,1283232,3100454
437,745.7960205,61.2072983,623.8259888,1057.349976,621,1714,57.46,1333232,3100454
438,747.4439697,61.3535995,616.2559814,957.5720215,717,1315,45.87,1383232,3100454
439,738.4390259,56.2938004,635.8510132,967.7709961,767,1635,47.57,1433232,3100454
440,739.8939819,52.8997993,625.7269897,939.1060181,749,1414,50.21,1483232,3100454
441,612.2089844,98.5438995,199.7019958,489.5390015,684,1869,7.4,-1266768,3150454
442,594.1190186,100.1419983,237.727005,419.8190002,557,3415,12.86,-1216768,3150454
443,585.2150269,95.0998001,337.8259888,422.5390015,481,4241,19.9,-1166768,3150454
444,541.6439819,90.9169998,569.5120239,584.7440186,440,3832,22.69,-1116768,3150454
445,519.9019775,88.2139969,644.164978,889.3389893,486,3977,34.29,-1066768,3150454
446,602.7550049,79.316597,331.8760071,542.2579956,604,3237,18.75,-616768,3150454
447,611.8649902,82.9378967,330.0740051,619.4710083,635,2790,17.12,-566768,3150454
448,615.117981,87.5497971,355.7359924,505.1390076,664,2512,14.98,-516768,3150454
449,605.0869751,91.9567032,383.3389893,590.3430176,673,2391,12.95,-466768,3150454
450,591.8670044,94.6672974,418.9259949,581.5380249,672,2236,12.26,-416768,3150454
451,562.072998,95.0917969,450.9419861,573.2860107,674,3106,17.23,-366768,3150454
452,552.0579834,93.9865036,470.1069946,615.2020264,692,3469,21.37,-316768,3150454
453,573.0100098,89.6327972,536.7269897,697.9619751,701,3259,24.97,-266768,3150454
454,615.7130127,86.3618011,536.5540161,788.8170166,644,2926,24.7,-216768,3150454
455,676.7730103,85.4188004,611.901001,702.0349731,596,3392,42.08,-166768,3150454
456,695.5040283,86.4265976,678.9089966,840.7349854,558,1550,34.03,-116768,3150454
457,698.4390259,82.8567963,651.4299927,863.0830078,509,1281,45.91,-66768,3150454
458,701.3569946,77.0231018,591.5040283,870.3920288,405,393,23.11,-16768,3150454
459,707.7869873,70.4582977,542.7769775,877.151001,333,632,27.01,33232,3150454
460,718.2479858,67.5587997,511.6610107,883.9680176,538,1075,47.28,83232,3150454
461,733.3790283,66.5323029,494.355011,862.4910278,614,1275,36.05,133232,3150454
462,743.1079712,65.3103027,485.7850037,888.2249756,616,1690,40.18,183232,3150454
463,743.3560181,62.7877998,500.4960022,826.6220093,585,1620,27.18,233232,3150454
464,750.7769775,61.5643997,507.7359924,850.5339966,553,1255,26.98,283232,3150454
465,763.9920044,60.7056999,540.197998,883.164978,404,1424,28.22,333232,3150454
466,779.2199707,60.395401,557.802002,875.1359863,287,1242,25.8,383232,3150454
467,791.6660156,60.4459,569.867981,922.7600098,423,837,33.69,433232,3150454
468,803.1640015,60.1245003,574.5209961,927.0339966,510,729,29.99,483232,3150454
469,807.2399902,58.4110985,569.6450195,941.5,540,1223,45.08,533232,3150454
470,821.5310059,55.0876999,536.1900024,962.7420044,550,730,40.15,583232,3150454
471,839.440979,50.8843002,490.8099976,980.6439819,652,969,79.15,633232,3150454
472,853.6290283,47.2342987,459.1159973,989.3579712,685,450,58.63,683232,3150454
473,858.7210083,46.6124992,433.7690125,988.4349976,676,368,66.15,733232,3150454
474,859.6359863,46.7419014,414.7269897,992.9180298,44,389,92.44,783232,3150454
475,859.9890137,48.7019005,424.1650085,1002.619995,55,636,75.88,833232,3150454
476,849.8460083,50.0994987,454.9830017,1006.719971,68,1411,81.65,883232,3150454
477,836.5209961,53.6220016,518.5700073,1016.080017,83,1246,43.89,933232,3150454
478,854.4890137,56.4656982,515.6779785,1025.939941,106,1545,66.47,983232,3150454
479,869.2050171,58.9357986,527.0910034,1022.640015,112,1203,134.9,1033232,3150454
480,866.526001,60.5918007,551.4790039,1085.51001,97,740,172.35,1083232,3150454
481,857.4630127,61.3591995,557.3309937,1094.890015,105,72,51.89,1133232,3150454
482,840.875,61.6980019,576.4790039,1096.880005,123,253,83.67,1183232,3150454
483,825.2559814,61.384201,582.7360229,1086.959961,143,608,92.21,1233232,3150454
484,818.2319946,60.4314003,564.2479858,1044.219971,128,1340,89.76,1283232,3150454
485,819.5560303,60.2243996,539.1569824,1056.229981,351,848,65.58,1333232,3150454
486,783.1719971,57.3198013,599.3060303,1045.819946,397,1562,61.82,1383232,3150454
487,763.6309814,53.8233986,632.6690063,992.6209717,408,1369,45.93,1433232,3150454
488,777.1760254,51.0415001,581.8179932,1017.669983,250,1064,58.02,1483232,3150454
489,609.8380127,43.9188995,89.495903,512.9169922,400,1338,6.1,-1816768,3200454
490,623.5599976,65.1166,121.8430023,392.5950012,394,2111,8.13,-1766768,3200454
491,635.5109863,93.646698,178.1900024,466.1659851,301,1905,9.57,-1716768,3200454
492,641.4970093,118.5889969,189.5619965,381.2529907,735,1956,10.45,-1666768,3200454
493,650.8359985,136.1829987,212.901001,495.4330139,759,1661,7.59,-1616768,3200454
494,656.0880127,138.6849976,211.6199951,564.9769897,715,1476,8.14,-1566768,3200454
495,661.3579712,133.6360016,201.1069946,509.6820068,598,1879,7.68,-1516768,3200454
496,657.9140015,125.7399979,191.7689972,539.382019,489,3348,9.49,-1466768,3200454
497,645.4210205,117.2470016,214.1820068,737.2819824,428,1698,6.63,-1416768,3200454
498,642.5599976,107.1139984,210.2640076,744.8790283,413,1764,9.68,-1366768,3200454
499,636.8770142,106.401001,208.2230072,732.3950195,442,2384,11.5,-1316768,3200454
500,614.9530029,105.6949997,217.2559967,485.6870117,474,2536,11.16,-1266768,3200454
501,606.0720215,104.887001,238.3220062,442.9330139,558,2394,13.18,-1216768,3200454
502,610.4650269,97.6496964,265.1159973,433.3880005,627,2824,13.15,-1166768,3200454
503,613.3729858,93.2734985,303.8349915,487.9639893,678,2421,13.61,-1116768,3200454
504,581.5579834,89.0026016,416.6860046,571.0339966,682,4032,19.38,-1066768,3200454
505,532.6680298,86.9700012,768.8930054,735.0089722,687,5085,43.62,-1016768,3200454
506,555.9699707,85.736702,590.7600098,780.3549805,720,3723,28.37,-966768,3200454
507,560.2999878,85.5809021,620.7520142,543.1950073,727,3723,21.39,-916768,3200454
508,584.7440186,83.5149994,529.8590088,374.9370117,718,3707,18.88,-866768,3200454
509,614.8980103,78.6264038,413.4049988,314.2149963,663,4297,14.76,-816768,3200454
510,618.7020264,83.2754974,335.4710083,517.0479736,576,3360,15.09,-666768,3200454
511,608.9550171,85.3850021,328.7600098,631.9550171,450,2751,14.29,-616768,3200454
512,612.1760254,89.171402,343.8760071,605.1560059,421,2636,13.07,-566768,3200454
513,621.4370117,94.3675003,364.6690063,492.6570129,323,2094,8.94,-516768,3200454
514,630.802002,97.3274002,389.7520142,498.7210083,451,1595,7.18,-466768,3200454
515,599.2700195,98.7182999,418.0329895,562.6170044,591,2566,13.12,-416768,3200454
516,597.2999878,96.8072968,436.3880005,438.053009,610,3132,13.66,-366768,3200454
517,590.8499756,94.0318985,447.9500122,349.8540039,622,4047,17.58,-316768,3200454
518,609.8369751,89.1132965,573.0579834,801.6719971,535,4269,33.72,-266768,3200454
519,649.3740234,85.8602982,585.3640137,854.6119995,442,3085,30.57,-216768,3200454
520,686.8850098,91.5582962,784.3800049,814.8569946,170,2923,39.91,-166768,3200454
521,694.8300171,92.8746033,822.6939697,858.9299927,315,1194,32.32,-116768,3200454
522,699.4229736,87.9770966,700.132019,855.0540161,496,332,17.33,-66768,3200454
523,708.1749878,82.9392014,615.0410156,856.9879761,557,292,17.27,-16768,3200454
524,715.0230103,76.9304962,556.9589844,864.2390137,607,417,13.74,33232,3200454
525,725.8729858,71.8075027,529.2310181,881.4550171,592,734,23.17,83232,3200454
526,737.4630127,68.7352982,517.4710083,901.3430176,525,729,32.59,133232,3200454
527,746.75,65.9468994,504.42099,893.0770264,529,927,32.44,183232,3200454
528,749.0020142,63.2834015,495.8099976,851.947998,562,1945,35.75,233232,3200454
529,750.4849854,61.2672005,514.7020264,839.598999,46,1728,39.37,283232,3200454
530,764.4279785,60.6133003,549.2479858,881.1519775,61,1283,33.76,333232,3200454
531,773.3530273,60.3452988,579.9169922,867.3850098,68,1489,29.39,383232,3200454
532,785.085022,60.7234001,598.4130249,885.4790039,80,1013,28.74,433232,3200454
533,794.5349731,60.632,601.5369873,934.5739746,92,1013,27.69,483232,3200454
534,803.3200073,59.0575981,586.3469849,948.0479736,102,1282,39.73,533232,3200454
535,815.2340088,56.0359993,553.3640137,968.507019,110,1042,43.3,583232,3200454
536,836.7659912,52.5273018,506.6359863,996.052002,108,741,79.45,633232,3200454
537,854.9169922,48.9640007,466.1740112,996.4249878,130,395,63.3,683232,3200454
538,864.7009888,47.6069984,441.6610107,992.5939941,157,76,19.27,733232,3200454
539,870.5139771,48.2472,433.0079956,992.0599976,198,54,20.95,783232,3200454
540,863.4990234,49.4146996,433.2309875,1003.559998,194,774,95.96,833232,3200454
541,848.3140259,53.4345016,509.0329895,1007.179993,175,1432,71.07,883232,3200454
542,851.2979736,55.7882004,525.4050293,1024.959961,99,1100,55.67,933232,3200454
543,840.0960083,56.0177994,574.2150269,1043.619995,64,1610,75.65,983232,3200454
544,863.3060303,57.9963989,545.3060303,1084.400024,149,1407,83.45,1033232,3200454
545,874.9119873,58.8580017,531.6779785,1108.939941,218,859,191.39,1083232,3200454
546,867.7969971,58.956501,527.3969727,1108.869995,335,250,160.9,1133232,3200454
547,855.65802,59.3039017,554.3060303,1101.359985,287,199,104.48,1183232,3200454
548,841.8900146,59.6338005,566.8839722,1080.75,257,637,103.83,1233232,3200454
549,827.3480225,58.8965988,575.7020264,1055.619995,232,1197,96.34,1283232,3200454
550,820.8889771,57.4761009,578.6450195,1003.219971,341,1331,59.79,1333232,3200454
551,825.0609741,55.5365982,554.4879761,981.2719727,410,1323,90.96,1383232,3200454
552,811.7030029,49.8358002,545.7440186,1030.079956,250,1150,113.37,1433232,3200454
